ID,NumAff,NumImm,IDPeriode,MontantDeclaration
623,AFF0242,IMM06954,202310,-5416.64
624,AFF0185,IMM07200,202301,-6232.41
625,AFF0226,IMM06233,202302,-5448.62
626,AFF0073,IMM08360,202409,3030.66
627,AFF0351,IMM02012,202306,4992.71
628,AFF0238,IMM03094,202306,1931.74
629,AFF0290,IMM09145,202404,-4557.77
630,AFF0367,IMM07019,202308,6946.59
631,AFF0119,IMM03450,202303,9289.91
632,AFF0152,IMM05940,202407,-5547.96
633,AFF0080,IMM06462,202310,6945.36
634,AFF0118,IMM02103,202307,-4519.82
635,AFF0185,IMM04051,202304,-264.35
636,AFF0047,IMM03541,202302,8971.07
637,AFF0377,IMM00172,202301,6750.14
638,AFF0084,IMM04606,202403,-2688.15
639,AFF0223,IMM02400,202401,-7792.29
640,AFF0482,IMM00235,202310,4881.43
641,AFF0453,IMM03100,202311,3458.48
642,AFF0422,IMM00705,202403,-6231.69
643,AFF0288,IMM05417,202311,7031.03
644,AFF0100,IMM01952,202310,-7743.77
645,AFF0053,IMM02996,202405,-4561.35
646,AFF0284,IMM03295,202401,5740.6
647,AFF0416,IMM07225,202304,5747.47
648,AFF0040,IMM04452,202410,9259.58
649,AFF0053,IMM03802,202401,4112.01
650,AFF0371,IMM01665,202310,3459.03
651,AFF0129,IMM08313,202408,1160.49
652,AFF0210,IMM09784,202405,5798.55
653,AFF0232,IMM01373,202301,848.73
654,AFF0450,IMM03351,202401,-4330.51
655,AFF0500,IMM04667,202312,-3668.87
656,AFF0309,IMM09267,202310,-8134.18
657,AFF0028,IMM05715,202410,7621.07
658,AFF0299,IMM04083,202405,-8587.87
659,AFF0048,IMM02154,202302,7069.11
660,AFF0444,IMM02243,202404,4765.23
661,AFF0369,IMM08306,202402,-7816.25
662,AFF0027,IMM03276,202308,7514.44
663,AFF0371,IMM08201,202309,-5767.54
664,AFF0057,IMM03391,202303,3257.15
665,AFF0399,IMM05608,202306,-9264.99
666,AFF0421,IMM00375,202403,1334.72
667,AFF0019,IMM07134,202403,8389.52
668,AFF0007,IMM01572,202405,4026.48
669,AFF0400,IMM08134,202409,-3510.01
670,AFF0456,IMM07794,202310,7234.3
671,AFF0460,IMM03103,202304,-3836.27
672,AFF0432,IMM03502,202402,-2157.08
673,AFF0109,IMM02810,202306,-2454.72
674,AFF0370,IMM00426,202301,9364.58
675,AFF0182,IMM00581,202408,-7897.16
676,AFF0432,IMM09005,202406,5918.88
677,AFF0376,IMM05466,202412,-1061.18
678,AFF0476,IMM02965,202402,1891.76
679,AFF0479,IMM09398,202406,3479.7
680,AFF0135,IMM01670,202302,-2429.98
681,AFF0154,IMM02920,202406,-2769.83
682,AFF0434,IMM00183,202312,2164.76
683,AFF0027,IMM05666,202306,-6287.19
684,AFF0474,IMM03077,202301,-4880.24
685,AFF0219,IMM08976,202407,-6619.84
686,AFF0136,IMM02347,202411,-2997.78
687,AFF0205,IMM07802,202408,7952.36
688,AFF0338,IMM06574,202301,9899.43
689,AFF0335,IMM00020,202406,-6456.09
690,AFF0117,IMM00949,202305,-9760.29
691,AFF0203,IMM03065,202307,-5584.47
692,AFF0326,IMM08593,202305,5880.3
693,AFF0398,IMM01388,202311,9596.52
694,AFF0129,IMM02642,202309,3382.94
695,AFF0395,IMM07659,202401,6256.56
696,AFF0039,IMM09879,202308,-4270.95
697,AFF0155,IMM06349,202310,6612.96
698,AFF0089,IMM08037,202304,7878.28
699,AFF0480,IMM02117,202410,-2581.74
700,AFF0362,IMM08963,202310,2703.68
701,AFF0166,IMM09660,202311,-87.61
702,AFF0146,IMM01339,202307,-5019.52
703,AFF0068,IMM06303,202305,-5644.52
704,AFF0206,IMM05366,202304,2184.08
705,AFF0375,IMM08421,202312,-1734.0
706,AFF0446,IMM09366,202301,4233.97
707,AFF0007,IMM08645,202305,8269.8
708,AFF0016,IMM03919,202303,2598.26
709,AFF0492,IMM09172,202301,-716.43
710,AFF0451,IMM08138,202410,-8705.33
711,AFF0483,IMM09205,202406,-488.93
712,AFF0018,IMM04830,202408,2437.28
713,AFF0492,IMM01727,202404,-2931.5
714,AFF0486,IMM07802,202407,-3949.33
715,AFF0312,IMM00455,202401,603.95
716,AFF0416,IMM05435,202301,4505.95
717,AFF0361,IMM05875,202307,1433.56
718,AFF0297,IMM01877,202401,818.08
719,AFF0048,IMM00579,202304,-2364.4
720,AFF0103,IMM03422,202309,2907.08
721,AFF0246,IMM04034,202303,4970.3
722,AFF0148,IMM01951,202303,-4085.5
723,AFF0151,IMM07981,202412,2044.31
724,AFF0012,IMM09782,202312,-8372.23
725,AFF0213,IMM07776,202404,9033.66
726,AFF0331,IMM04322,202406,-1961.42
727,AFF0091,IMM09667,202308,-9499.87
728,AFF0253,IMM02317,202405,1804.93
729,AFF0480,IMM02598,202408,2342.12
730,AFF0067,IMM03771,202411,3454.52
731,AFF0231,IMM06040,202412,-5255.25
732,AFF0042,IMM09547,202305,-4565.72
733,AFF0268,IMM06376,202407,7772.83
734,AFF0111,IMM06894,202309,8476.22
735,AFF0500,IMM07445,202301,-599.46
736,AFF0018,IMM01601,202312,2441.84
737,AFF0311,IMM01759,202408,-1541.06
738,AFF0172,IMM03320,202412,-3719.28
739,AFF0133,IMM00084,202304,4023.19
740,AFF0068,IMM09483,202301,976.0
741,AFF0470,IMM06520,202312,7269.82
742,AFF0500,IMM08382,202304,-5978.22
743,AFF0221,IMM04176,202311,4712.97
744,AFF0230,IMM07380,202407,-8630.99
745,AFF0073,IMM08304,202409,1833.36
746,AFF0336,IMM09161,202408,2947.69
747,AFF0471,IMM05671,202305,-437.41
748,AFF0420,IMM08159,202411,-3435.76
749,AFF0011,IMM08866,202409,-4247.46
750,AFF0025,IMM01150,202402,8793.98
751,AFF0334,IMM01724,202304,8794.74
752,AFF0117,IMM05537,202301,-1700.86
753,AFF0073,IMM03867,202403,1118.32
754,AFF0402,IMM00856,202310,7340.13
755,AFF0116,IMM02304,202303,-4242.65
756,AFF0327,IMM05464,202405,7541.19
757,AFF0157,IMM02119,202401,7768.71
758,AFF0160,IMM03124,202405,4138.58
759,AFF0079,IMM04364,202405,-4821.12
760,AFF0336,IMM02440,202309,-6050.23
761,AFF0043,IMM07962,202308,7643.17
762,AFF0302,IMM07636,202306,1116.76
763,AFF0299,IMM05886,202402,5791.59
764,AFF0159,IMM09441,202308,1674.31
765,AFF0371,IMM02501,202411,-229.48
766,AFF0495,IMM01934,202410,4812.01
767,AFF0363,IMM08591,202307,7558.0
768,AFF0465,IMM09462,202409,-7187.77
769,AFF0115,IMM01267,202302,5440.31
770,AFF0116,IMM06759,202307,1508.65
771,AFF0137,IMM03590,202407,2452.36
772,AFF0009,IMM08607,202407,-4314.08
773,AFF0497,IMM06182,202401,6722.54
774,AFF0261,IMM02751,202306,3526.05
775,AFF0205,IMM08404,202404,453.28
776,AFF0063,IMM06553,202407,4219.75
777,AFF0021,IMM08279,202409,6593.78
778,AFF0053,IMM01264,202301,-7326.76
779,AFF0140,IMM04363,202307,-1387.38
780,AFF0198,IMM08547,202307,-7653.13
781,AFF0065,IMM00782,202404,7224.62
782,AFF0307,IMM08473,202303,-6828.59
783,AFF0344,IMM00446,202406,8013.14
784,AFF0482,IMM04617,202306,-5342.86
785,AFF0062,IMM06890,202305,-3762.61
786,AFF0087,IMM08647,202406,-3608.51
787,AFF0498,IMM02835,202401,-8022.43
788,AFF0103,IMM08652,202402,-8972.18
789,AFF0276,IMM00361,202408,-4832.93
790,AFF0148,IMM05647,202411,-4164.31
791,AFF0092,IMM08381,202306,-5184.67
792,AFF0035,IMM03766,202311,-6480.63
793,AFF0122,IMM00312,202302,3006.73
794,AFF0170,IMM09580,202308,9242.6
795,AFF0486,IMM06049,202306,9991.96
796,AFF0185,IMM00988,202412,-1726.86
797,AFF0183,IMM09786,202412,3931.16
798,AFF0373,IMM04664,202412,-9793.91
799,AFF0061,IMM04139,202401,-8280.58
800,AFF0078,IMM02565,202308,-1756.94
801,AFF0124,IMM07077,202401,-1018.6
802,AFF0459,IMM02351,202407,792.69
803,AFF0197,IMM05541,202308,-3178.91
804,AFF0080,IMM02813,202403,-2768.86
805,AFF0090,IMM09661,202405,5880.26
806,AFF0138,IMM02816,202410,2133.37
807,AFF0027,IMM01739,202301,-5653.09
808,AFF0190,IMM01062,202303,-5039.52
809,AFF0002,IMM00926,202301,384.36
810,AFF0364,IMM08264,202306,7200.03
811,AFF0187,IMM09363,202301,3462.1
812,AFF0418,IMM00556,202307,8354.41
813,AFF0023,IMM02004,202410,9282.02
814,AFF0153,IMM00980,202402,7528.94
815,AFF0086,IMM09680,202309,9286.16
816,AFF0472,IMM05528,202412,-232.63
817,AFF0210,IMM03119,202403,9754.72
818,AFF0374,IMM05382,202403,7725.83
819,AFF0458,IMM08021,202409,5536.53
820,AFF0432,IMM05006,202312,-7243.6
821,AFF0394,IMM07536,202311,8374.95
822,AFF0364,IMM05284,202409,-3677.57
823,AFF0070,IMM05792,202410,9976.69
824,AFF0137,IMM09714,202403,-5765.05
825,AFF0459,IMM03068,202309,7348.01
826,AFF0287,IMM07719,202311,-4815.47
827,AFF0283,IMM06541,202305,45.4
828,AFF0242,IMM02507,202408,-9135.55
829,AFF0348,IMM01517,202305,-5835.06
830,AFF0085,IMM06331,202412,-7251.18
831,AFF0428,IMM06491,202412,6173.76
832,AFF0386,IMM08695,202412,-5061.33
833,AFF0338,IMM06712,202401,5547.02
834,AFF0263,IMM02838,202406,-3410.8
835,AFF0240,IMM05548,202311,-7275.62
836,AFF0380,IMM02376,202306,1931.14
837,AFF0133,IMM05834,202302,6179.08
838,AFF0237,IMM08460,202403,7270.57
839,AFF0401,IMM01393,202404,6639.77
840,AFF0155,IMM05840,202402,5965.74
841,AFF0087,IMM05853,202412,-5940.14
842,AFF0289,IMM05244,202312,-7971.1
843,AFF0131,IMM05534,202405,7373.08
844,AFF0221,IMM03081,202310,-3853.87
845,AFF0312,IMM07370,202401,8116.91
846,AFF0398,IMM00089,202311,-7420.76
847,AFF0188,IMM01466,202406,3017.72
848,AFF0030,IMM04799,202408,-6691.4
849,AFF0013,IMM08799,202305,-9121.24
850,AFF0212,IMM04484,202401,5325.21
851,AFF0073,IMM05260,202412,8670.46
852,AFF0492,IMM02184,202402,-7177.15
853,AFF0201,IMM04868,202307,5382.0
854,AFF0468,IMM06121,202402,6935.58
855,AFF0258,IMM08599,202305,-6110.21
856,AFF0371,IMM06294,202309,4120.27
857,AFF0126,IMM02934,202312,-6447.81
858,AFF0174,IMM00155,202306,5664.38
859,AFF0074,IMM05528,202408,9436.48
860,AFF0166,IMM06286,202306,-3403.27
861,AFF0237,IMM05644,202301,-2908.33
862,AFF0383,IMM04001,202410,-4758.43
863,AFF0414,IMM05537,202405,7698.12
864,AFF0048,IMM07114,202405,9546.91
865,AFF0264,IMM05704,202404,8514.99
866,AFF0265,IMM05301,202301,-7284.32
867,AFF0418,IMM05843,202302,-3728.41
868,AFF0012,IMM01661,202401,2020.58
869,AFF0055,IMM06085,202403,8556.14
870,AFF0191,IMM03714,202409,8795.56
871,AFF0237,IMM01578,202301,4199.52
872,AFF0331,IMM08729,202304,-952.13
873,AFF0046,IMM07677,202407,-3820.21
874,AFF0290,IMM06777,202311,-260.71
875,AFF0283,IMM03162,202410,-3389.49
876,AFF0065,IMM00145,202401,-5408.02
877,AFF0202,IMM01883,202410,9828.09
878,AFF0071,IMM06253,202404,-295.11
879,AFF0451,IMM08547,202307,-1386.43
880,AFF0053,IMM06924,202407,-4819.21
881,AFF0301,IMM03259,202403,5479.66
882,AFF0049,IMM05808,202306,-861.67
883,AFF0142,IMM05892,202404,-7462.94
884,AFF0073,IMM01066,202309,6137.62
885,AFF0135,IMM03033,202401,1558.32
886,AFF0357,IMM08554,202409,2203.62
887,AFF0009,IMM06041,202410,-9694.52
888,AFF0464,IMM09420,202304,2595.04
889,AFF0197,IMM08425,202403,-8206.26
890,AFF0173,IMM07080,202307,259.79
891,AFF0181,IMM02242,202412,-3626.91
892,AFF0467,IMM06971,202312,4219.24
893,AFF0228,IMM04743,202303,-5134.05
894,AFF0075,IMM00776,202302,7297.25
895,AFF0134,IMM01935,202410,-4955.43
896,AFF0286,IMM00711,202411,-4688.07
897,AFF0319,IMM01682,202405,-2614.77
898,AFF0101,IMM00199,202307,2670.56
899,AFF0352,IMM05132,202409,1281.73
900,AFF0399,IMM03088,202411,2182.94
901,AFF0247,IMM05183,202403,-7122.02
902,AFF0359,IMM03783,202309,-994.42
903,AFF0417,IMM02954,202411,6428.9
904,AFF0163,IMM02417,202409,-8460.01
905,AFF0007,IMM00134,202407,-418.44
906,AFF0115,IMM03413,202301,1789.42
907,AFF0495,IMM00789,202305,-178.43
908,AFF0316,IMM06684,202407,-3728.18
909,AFF0040,IMM08722,202411,2760.95
910,AFF0109,IMM09626,202302,-5094.15
911,AFF0261,IMM01355,202402,-1261.25
912,AFF0097,IMM06062,202303,8656.22
913,AFF0212,IMM00982,202312,-7257.6
914,AFF0394,IMM00746,202403,-6037.37
915,AFF0381,IMM02823,202402,8444.07
916,AFF0141,IMM03278,202309,-9234.57
917,AFF0076,IMM03211,202404,-2808.55
918,AFF0012,IMM07297,202306,-8036.79
919,AFF0215,IMM00885,202311,2723.84
920,AFF0255,IMM07511,202304,3272.47
921,AFF0051,IMM07354,202402,7074.44
922,AFF0323,IMM01390,202411,-4720.71
923,AFF0208,IMM07440,202305,-2724.68
924,AFF0440,IMM05413,202409,-9547.53
925,AFF0140,IMM01897,202308,1049.51
926,AFF0047,IMM08680,202409,-27.05
927,AFF0115,IMM06383,202301,1439.72
928,AFF0202,IMM01493,202411,-8713.15
929,AFF0266,IMM09116,202305,-1848.78
930,AFF0217,IMM03749,202305,-3400.7
931,AFF0240,IMM02441,202301,-7640.46
932,AFF0206,IMM02442,202401,-5465.34
933,AFF0097,IMM09005,202412,9393.96
934,AFF0085,IMM04042,202411,-9643.13
935,AFF0145,IMM08959,202406,7357.03
936,AFF0415,IMM05794,202308,5149.17
937,AFF0051,IMM06449,202402,8175.19
938,AFF0326,IMM06130,202302,-2877.73
939,AFF0196,IMM07933,202401,-5890.44
940,AFF0375,IMM07048,202304,-4941.61
941,AFF0303,IMM07146,202412,7842.25
942,AFF0497,IMM00430,202407,7627.62
943,AFF0067,IMM08669,202311,-6007.81
944,AFF0164,IMM08033,202404,8247.28
945,AFF0489,IMM03192,202401,8053.07
946,AFF0357,IMM01429,202406,-4343.44
947,AFF0408,IMM07671,202403,8723.02
948,AFF0390,IMM05368,202304,-3167.37
949,AFF0067,IMM09407,202403,-3146.64
950,AFF0243,IMM09703,202404,-1888.45
951,AFF0469,IMM03770,202304,5623.36
952,AFF0310,IMM08562,202308,-3797.87
953,AFF0321,IMM01038,202402,-2901.39
954,AFF0302,IMM04565,202302,-7160.62
955,AFF0366,IMM06117,202312,7215.55
956,AFF0364,IMM04860,202305,15.95
957,AFF0159,IMM08017,202407,9896.25
958,AFF0152,IMM02189,202411,-2703.93
959,AFF0019,IMM00979,202305,-778.61
960,AFF0172,IMM04845,202403,5916.03
961,AFF0034,IMM09552,202402,8676.12
962,AFF0302,IMM05829,202410,4871.54
963,AFF0346,IMM00807,202404,-8278.97
964,AFF0079,IMM07626,202312,9167.69
965,AFF0070,IMM05629,202403,4715.14
966,AFF0212,IMM02998,202307,886.82
967,AFF0438,IMM01846,202411,8406.13
968,AFF0425,IMM02913,202410,-4689.74
969,AFF0344,IMM08197,202409,7260.93
970,AFF0478,IMM07986,202312,3895.97
971,AFF0098,IMM03856,202408,6002.4
972,AFF0059,IMM00290,202307,7064.07
973,AFF0023,IMM03947,202306,-2187.62
974,AFF0107,IMM03467,202305,5272.77
975,AFF0372,IMM06819,202306,9125.38
976,AFF0026,IMM08454,202311,6065.55
977,AFF0340,IMM01692,202302,-5478.24
978,AFF0231,IMM05021,202306,3267.79
979,AFF0200,IMM07447,202407,4525.93
980,AFF0084,IMM01935,202408,-3889.95
981,AFF0055,IMM00207,202406,7259.32
982,AFF0186,IMM01802,202403,-6906.6
983,AFF0072,IMM07440,202404,-5461.25
984,AFF0222,IMM08897,202407,1328.42
985,AFF0176,IMM06089,202305,-2810.82
986,AFF0500,IMM05514,202411,-6041.78
987,AFF0477,IMM09207,202307,-717.02
988,AFF0011,IMM03735,202408,9715.62
989,AFF0214,IMM07544,202305,3473.63
990,AFF0427,IMM00637,202309,414.52
991,AFF0424,IMM06751,202406,539.69
992,AFF0480,IMM05392,202401,1358.72
993,AFF0477,IMM06248,202401,-6135.13
994,AFF0140,IMM08211,202411,1568.01
995,AFF0442,IMM08160,202405,3189.94
996,AFF0102,IMM01237,202312,-8165.79
997,AFF0386,IMM07075,202303,8710.04
998,AFF0076,IMM02301,202406,-4126.21
999,AFF0059,IMM02038,202402,6268.15
1000,AFF0385,IMM08494,202402,-5503.12
1001,AFF0355,IMM01209,202411,-1108.78
1002,AFF0113,IMM00610,202402,-1045.27
1003,AFF0106,IMM01639,202405,1126.43
1004,AFF0482,IMM03277,202401,-4761.82
1005,AFF0388,IMM05765,202301,-7102.33
1006,AFF0102,IMM08965,202405,9063.82
1007,AFF0032,IMM09104,202303,-3769.62
1008,AFF0132,IMM01295,202412,8253.81
1009,AFF0162,IMM09836,202409,8634.79
1010,AFF0358,IMM03791,202305,3628.49
1011,AFF0119,IMM09312,202301,-1299.29
1012,AFF0270,IMM03645,202409,7805.99
1013,AFF0037,IMM02220,202407,3830.84
1014,AFF0142,IMM05001,202305,-1786.23
1015,AFF0102,IMM05331,202305,5225.6
1016,AFF0159,IMM08990,202406,-1647.73
1017,AFF0282,IMM04612,202306,-8640.42
1018,AFF0489,IMM00201,202301,-6707.49
1019,AFF0357,IMM08862,202308,-6627.15
1020,AFF0299,IMM09013,202302,-9766.56
1021,AFF0430,IMM05686,202304,-9121.72
1022,AFF0405,IMM03074,202306,9294.9
1023,AFF0488,IMM06327,202406,818.19
1024,AFF0013,IMM02756,202410,-7597.46
1025,AFF0338,IMM03447,202405,-6150.97
1026,AFF0465,IMM04670,202412,-6985.45
1027,AFF0268,IMM06723,202312,9747.2
1028,AFF0297,IMM08351,202305,-9157.47
1029,AFF0453,IMM06704,202404,-4873.41
1030,AFF0447,IMM09750,202302,38.69
1031,AFF0275,IMM01190,202311,7712.47
1032,AFF0121,IMM09749,202311,-2452.99
1033,AFF0463,IMM05160,202302,2768.27
1034,AFF0422,IMM01520,202412,-778.17
1035,AFF0121,IMM09187,202411,-8848.76
1036,AFF0251,IMM03172,202308,7764.51
1037,AFF0229,IMM05070,202406,4560.69
1038,AFF0200,IMM00994,202303,-1722.55
1039,AFF0227,IMM09537,202409,-4610.45
1040,AFF0463,IMM08378,202407,7949.96
1041,AFF0268,IMM01915,202301,-16.03
1042,AFF0024,IMM05856,202405,6297.25
1043,AFF0476,IMM01455,202303,-9787.73
1044,AFF0353,IMM09683,202405,-2192.93
1045,AFF0318,IMM02427,202307,-5691.61
1046,AFF0109,IMM09860,202410,6359.91
1047,AFF0104,IMM06062,202311,-4228.76
1048,AFF0282,IMM00544,202402,5522.73
1049,AFF0355,IMM08529,202410,-5309.95
1050,AFF0448,IMM05098,202310,-3977.34
1051,AFF0439,IMM07651,202301,-2540.57
1052,AFF0324,IMM09534,202304,2234.94
1053,AFF0324,IMM01682,202404,-3966.24
1054,AFF0048,IMM02293,202306,-607.98
1055,AFF0074,IMM03122,202308,-9908.69
1056,AFF0171,IMM03371,202407,6014.11
1057,AFF0360,IMM06364,202307,-6980.26
1058,AFF0024,IMM00722,202401,-5491.81
1059,AFF0111,IMM04617,202301,1187.09
1060,AFF0350,IMM05435,202412,-7561.05
1061,AFF0239,IMM02983,202306,-5676.02
1062,AFF0265,IMM04493,202311,-5692.23
1063,AFF0205,IMM04610,202403,-4624.13
1064,AFF0102,IMM07431,202410,1550.95
1065,AFF0265,IMM06663,202310,7128.44
1066,AFF0327,IMM02585,202408,5902.35
1067,AFF0160,IMM02854,202301,-1967.49
1068,AFF0169,IMM05158,202310,6450.21
1069,AFF0459,IMM05192,202407,-1092.11
1070,AFF0408,IMM07880,202410,5111.44
1071,AFF0353,IMM08372,202410,9284.68
1072,AFF0187,IMM04711,202301,-1547.89
1073,AFF0073,IMM08458,202402,-602.46
1074,AFF0223,IMM07458,202312,8317.02
1075,AFF0374,IMM06292,202401,-1272.48
1076,AFF0427,IMM04078,202309,-2527.41
1077,AFF0163,IMM06523,202308,9939.84
1078,AFF0357,IMM07163,202305,-5944.3
1079,AFF0269,IMM09671,202408,-7519.74
1080,AFF0025,IMM08814,202301,-918.55
1081,AFF0104,IMM07334,202403,-2655.08
1082,AFF0099,IMM00530,202304,-4186.43
1083,AFF0249,IMM07524,202401,-5816.93
1084,AFF0322,IMM00815,202302,-7166.95
1085,AFF0462,IMM01913,202409,8124.81
1086,AFF0156,IMM01213,202312,-2769.75
1087,AFF0246,IMM08065,202404,-6361.52
1088,AFF0056,IMM05135,202307,920.89
1089,AFF0283,IMM08449,202310,-5365.96
1090,AFF0064,IMM04703,202409,-3229.45
1091,AFF0183,IMM08738,202307,5577.47
1092,AFF0142,IMM07656,202305,9130.89
1093,AFF0492,IMM07608,202303,-7329.52
1094,AFF0119,IMM09764,202303,-7330.47
1095,AFF0415,IMM06835,202305,-3092.12
1096,AFF0375,IMM08041,202402,-4911.74
1097,AFF0297,IMM05391,202411,6411.16
1098,AFF0406,IMM07505,202405,-1592.76
1099,AFF0283,IMM08579,202401,-1499.4
1100,AFF0404,IMM00417,202412,-4726.66
1101,AFF0144,IMM00325,202410,4561.59
1102,AFF0405,IMM00502,202304,-5595.83
1103,AFF0357,IMM00960,202304,3525.95
1104,AFF0063,IMM05070,202404,-5339.97
1105,AFF0058,IMM08607,202404,8606.81
1106,AFF0452,IMM07889,202405,6091.86
1107,AFF0107,IMM08514,202408,-4913.41
1108,AFF0021,IMM07436,202404,3850.38
1109,AFF0217,IMM00723,202407,-5586.88
1110,AFF0080,IMM09776,202409,-3402.42
1111,AFF0142,IMM09250,202306,5283.43
1112,AFF0258,IMM06636,202308,-9044.43
1113,AFF0148,IMM06796,202405,3611.32
1114,AFF0451,IMM08322,202405,-2875.98
1115,AFF0354,IMM02585,202411,-7069.97
1116,AFF0114,IMM08663,202409,-9304.9
1117,AFF0107,IMM04728,202310,-8580.74
1118,AFF0181,IMM03122,202308,-1603.59
1119,AFF0299,IMM03082,202302,-3673.63
1120,AFF0350,IMM05004,202405,-4612.36
1121,AFF0316,IMM04633,202411,-3015.41
1122,AFF0456,IMM05154,202406,8024.6
1123,AFF0181,IMM03749,202303,-2611.97
1124,AFF0337,IMM00246,202405,6647.0
1125,AFF0269,IMM00229,202404,-6607.14
1126,AFF0075,IMM09952,202402,6180.84
1127,AFF0239,IMM00010,202405,-7415.05
1128,AFF0348,IMM08565,202412,-9232.13
1129,AFF0023,IMM02637,202305,-2069.69
1130,AFF0182,IMM07446,202312,-2917.3
1131,AFF0476,IMM04916,202304,-9270.4
1132,AFF0052,IMM00541,202411,8289.24
1133,AFF0035,IMM00795,202303,6416.53
1134,AFF0385,IMM05898,202311,-5212.07
1135,AFF0322,IMM07046,202410,8883.79
1136,AFF0404,IMM01445,202411,-9760.74
1137,AFF0330,IMM04408,202302,-4812.98
1138,AFF0188,IMM08605,202303,1163.0
1139,AFF0283,IMM04882,202310,4635.73
1140,AFF0256,IMM02876,202301,-2438.75
1141,AFF0396,IMM08038,202412,9040.55
1142,AFF0158,IMM06991,202404,-3501.43
1143,AFF0100,IMM06911,202305,-9238.93
1144,AFF0063,IMM01108,202411,-3993.19
1145,AFF0497,IMM02465,202302,-9813.68
1146,AFF0463,IMM07340,202309,3996.65
1147,AFF0413,IMM03467,202309,-4311.0
1148,AFF0063,IMM00006,202411,8055.97
1149,AFF0346,IMM02266,202303,9207.07
1150,AFF0118,IMM07442,202402,3656.8
1151,AFF0218,IMM05031,202403,8407.81
1152,AFF0389,IMM09926,202408,3663.38
1153,AFF0070,IMM05799,202311,-4973.35
1154,AFF0069,IMM09299,202410,2611.82
1155,AFF0187,IMM02904,202304,8347.06
1156,AFF0438,IMM00110,202310,2127.28
1157,AFF0368,IMM02445,202312,3850.87
1158,AFF0127,IMM09226,202310,-414.49
1159,AFF0003,IMM03470,202402,3271.46
1160,AFF0123,IMM08256,202403,7898.4
1161,AFF0353,IMM06773,202302,7199.54
1162,AFF0221,IMM04919,202312,-2224.47
1163,AFF0492,IMM00425,202408,7532.85
1164,AFF0020,IMM04118,202302,-8199.68
1165,AFF0287,IMM06830,202312,-6293.05
1166,AFF0309,IMM03474,202311,6083.82
1167,AFF0390,IMM00934,202304,-5867.19
1168,AFF0143,IMM04148,202402,-2350.42
1169,AFF0425,IMM09044,202301,2528.06
1170,AFF0430,IMM09643,202302,9333.19
1171,AFF0373,IMM07716,202312,-8651.28
1172,AFF0364,IMM09573,202303,463.01
1173,AFF0256,IMM07871,202310,-9223.95
1174,AFF0390,IMM08050,202408,-4143.38
1175,AFF0054,IMM06790,202411,7093.56
1176,AFF0216,IMM02318,202412,-7457.96
1177,AFF0064,IMM07817,202404,3271.03
1178,AFF0291,IMM09970,202306,-8002.93
1179,AFF0047,IMM09554,202401,4687.29
1180,AFF0034,IMM01357,202410,2247.42
1181,AFF0318,IMM09671,202401,1102.44
1182,AFF0279,IMM07979,202406,-7659.23
1183,AFF0269,IMM00172,202411,3008.15
1184,AFF0135,IMM02904,202402,-9648.65
1185,AFF0142,IMM08080,202301,5703.44
1186,AFF0224,IMM07377,202304,8936.07
1187,AFF0189,IMM05302,202309,6235.85
1188,AFF0489,IMM00618,202305,-6373.0
1189,AFF0456,IMM05369,202402,8018.03
1190,AFF0002,IMM01187,202307,-5645.61
1191,AFF0411,IMM04158,202308,9830.39
1192,AFF0015,IMM03234,202404,-5023.49
1193,AFF0476,IMM09931,202309,1414.27
1194,AFF0193,IMM05201,202411,-7517.04
1195,AFF0373,IMM05641,202301,-8712.42
1196,AFF0386,IMM09371,202409,1469.65
1197,AFF0418,IMM04022,202310,6163.07
1198,AFF0126,IMM08781,202310,-27.37
1199,AFF0318,IMM04839,202303,1929.76
1200,AFF0067,IMM06252,202409,2557.53
1201,AFF0463,IMM07960,202412,-1662.13
1202,AFF0335,IMM08413,202305,2236.6
1203,AFF0204,IMM03180,202406,3124.92
1204,AFF0318,IMM08964,202307,-3719.05
1205,AFF0449,IMM05700,202407,5939.91
1206,AFF0382,IMM07977,202305,-1534.54
1207,AFF0028,IMM02002,202307,-4369.74
1208,AFF0012,IMM04449,202303,1238.85
1209,AFF0081,IMM02520,202405,1101.9
1210,AFF0048,IMM05658,202404,2544.08
1211,AFF0116,IMM00758,202308,8787.13
1212,AFF0442,IMM08135,202411,-9276.59
1213,AFF0067,IMM00303,202411,1548.5
1214,AFF0075,IMM05346,202311,-5482.35
1215,AFF0338,IMM08627,202305,-4695.59
1216,AFF0412,IMM02406,202407,-5324.67
1217,AFF0351,IMM02323,202406,6238.95
1218,AFF0065,IMM07197,202310,-5047.82
1219,AFF0147,IMM02826,202412,1543.69
1220,AFF0490,IMM02755,202302,-7487.16
1221,AFF0478,IMM02697,202301,-3218.7
1222,AFF0008,IMM02045,202412,-2536.08
1223,AFF0275,IMM03327,202309,-2402.22
1224,AFF0069,IMM02766,202302,8444.4
1225,AFF0012,IMM03444,202405,2099.66
1226,AFF0107,IMM08190,202304,-6052.59
1227,AFF0189,IMM03496,202404,-4191.77
1228,AFF0288,IMM02035,202404,1532.47
1229,AFF0363,IMM03352,202305,-4861.92
1230,AFF0162,IMM03452,202403,-5514.21
1231,AFF0354,IMM01976,202411,-9580.19
1232,AFF0048,IMM01423,202307,7760.28
1233,AFF0492,IMM04582,202304,-1950.3
